"","can_id","can_nam","spe_id","spe_nam","ele_typ","can_off_sta","can_off_dis","can_off","can_par_aff","exp_amo","exp_dat","agg_amo","sup_opp","pur","pay","file_num","amn_ind","tra_id","ima_num","rec_dat","prev_file_num"
"331","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$205.66","11/10/2015",2186038.24,"Support","Digital Advertising - Twitter","The Prosper Group Corporation",1032511,"N","SE.5461",201511139003337376,"2015-11-13",NA
"332","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$635.11","11/02/2015",2185303.14,"Support","Digital Advertising - Google","The Prosper Group Corporation",1032511,"N","SE.5444",201511139003337344,"2015-11-13",NA
"333","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$635.79","11/02/2015",2182736.28,"Support","Digital Advertising - Google","The Prosper Group Corporation",1032511,"N","SE.5433",201511139003337344,"2015-11-13",NA
"334","P60008521","CHRISTIE","C00573055","America Leads","P"," ",0,"P","Rep","$636.60","11/02/2015",2183372.88,"Support","Digital Advertising - Google","The Prosper Group Corporation",1032511,"N","SE.5434",201511139003337344,"2015-11-13",NA
"335"," ","JINDAL","C90015439","America Next Inc","P"," ",0,"P"," ","$12,016.86","07/15/2015",392648.86,"Support","Television Ad Production","OnMessage Inc.",1016536,"N","F57.000002",201507209000279296,"2015-07-17",NA
"336"," ","JINDAL","C90015439","America Next Inc","P"," ",0,"P"," ","$380,632.00","07/15/2015",380632,"Support","Television Ad Placement","OnMessage Inc",1016536,"N","F57.000001",201507209000279296,"2015-07-17",NA
"337"," ","PAUL","C00532572","America's Liberty PAC","P"," ",0,"P"," ","$450,000.00","08/10/2015",450000,"Support","TV advertising","308 Media",1021391,"N","SE.6147",201508129000816096,"2015-08-12",NA
"338"," ","PAUL","C00532572","America's Liberty PAC","P","NH",0,"P"," ","$375,000.00","09/02/2015",0,"Support","TV advertisement","308 Media Group, Inc.",1032849,"A1","SE.6164",201511169003340960,"2015-11-16",1029193
"339"," ","PAUL","C00532572","America's Liberty PAC","P"," ",0,"P"," ","$0.00","10/14/2015",-60000,"Support","Digital ad buy","Lukens Company",1032849,"A1","SE.6163",201511169003340960,"2015-11-16",1029193
"340"," ","PAUL","C00532572","America's Liberty PAC","P"," ",0,"P"," ","$60,000.00","10/14/2015",0,"Support","Digital ad buy","Lukens Company",1029193,"N","SE.6163",201510159002947264,"2015-10-15",NA
"341"," ","PAUL","C00532572","America's Liberty PAC","P","NH",0,"P"," ","$375,000.00","09/02/2015",0,"Support","TV advertisement","308 Media Group, Inc.",1029193,"N","SE.6164",201510159002947264,"2015-10-15",NA
"342"," ","PAUL","C00532572","America's Liberty PAC","P","NH",0,"P"," ","$39,840.50","10/20/2015",0,"Support","Direct Mail","Titan Strategies",1030994,"N","SE.6168",201510229003218144,"2015-10-22",NA
"343"," ","PAUL","C00532572","America's Liberty PAC","P","IA",0,"P"," ","$39,840.50","10/20/2015",0,"Support","Direct Mail","Titan Strategies",1030994,"N","SE.6169",201510229003218144,"2015-10-22",NA
"344"," ","PAUL","C00532572","America's Liberty PAC","P","SC",0,"P"," ","$42,037.20","09/02/2015",0,"Support","TV advertising/SC, NV, IA","308 Media Group, Inc.",1024770,"N","SE.6156",201509159002667264,"2015-09-15",NA
"345","P00003392","CLINTON","C00487363","American Crossroads","G"," ",0,"P","Dem","$10,000.00","09/14/2015",20765,"Oppose","Online Advertising","Targeted Victory",1024644,"N","SE.3",201509149002011648,"2015-09-14",NA
"346","P00003392","CLINTON","C00487363","American Crossroads","G"," ",0,"P","Dem","$5,765.00","09/14/2015",20765,"Oppose","Web Ad Production","Wilson-Grand Communications",1024644,"N","SE.2",201509149002011648,"2015-09-14",NA
"347","P00003392","CLINTON","C00487363","American Crossroads","G"," ",0,"P","Dem","$3,000.00","07/10/2015",20765,"Oppose","Web Ad Production","Richard Sales Media",1024644,"N","SE.1",201509149002011648,"2015-09-14",NA
"348","H6MS01206","HOLLIDAY","C00488338","American Dental Association Independent Expenditures Committee","O","MS",1,"H","Rep","$25,708.00"," ",25708,"Support","Direct Mail MS-01 Special Election","Red Maverick Media LLC",1004535,"N","E3D92BA89B2EB473388C",15951180788,"2015-04-17",NA
"349","H6MS01206","HOLLIDAY","C00488338","American Dental Association Independent Expenditures Committee","O","MS",1,"H","Rep","$18,918.00"," ",68444,"Support","Direct Mail MS-01 Special Election","Red Maverick Media LLC",1006865,"N","EA3ABFFC3E31F41CEB17",15970688144,"2015-05-06",NA
"350","H6MS01206","HOLLIDAY","C00488338","American Dental Association Independent Expenditures Committee","O","MS",1,"H","Rep","$23,818.00"," ",92262,"Support","Direct Mail MS-01 Special Election","Red Maverick Media LLC",1007057,"N","E987B23910F554AB492E",15951365247,"2015-05-08",NA
"351","H6MS01206","HOLLIDAY","C00488338","American Dental Association Independent Expenditures Committee","O","MS",1,"H","Rep","$23,818.00"," ",49526,"Support","Direct Mail MS-01 Special Election","Red Maverick Media LLC",1006284,"N","E4DC0211119BD4AC98DE",15951234639,"2015-05-01",NA
"352","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$37,945.00","11/06/2015",2634231.26,"Support","MEDIA","OnMessage Inc.",1032196,"N","1",201511109003298304,"2015-11-10",NA
"353","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$11,720.00","09/15/2015",1400198.69,"Support","MEDIA","ONMESSAGE INC",1024948,"N","3",201509169002679040,"2015-09-16",NA
"354","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$5,213.48","08/06/2015",817521.8,"Support","MEDIA","OnMessage Inc.",1020521,"N","2",201508069000804896,"2015-08-06",NA
"355","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$400.00","08/06/2015",817521.8,"Support","MEDIA","OnMessage Inc.",1020521,"N","1_B",201508069000804896,"2015-08-06",NA
"356","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$5,000.00","08/14/2015",994942.8,"Support","MEDIA","OnMessage Inc.",1021645,"N","1",201508169000830432,"2015-08-16",NA
"357","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$170,746.00","08/10/2015",989942.8,"Support","MEDIA","OnMessage Inc.",1021269,"N","1",201508119000812960,"2015-08-11",NA
"358","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$1,675.00","08/10/2015",989942.8,"Support","MEDIA","OnMessage Inc.",1021269,"N","2",201508119000812960,"2015-08-11",NA
"359","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$273,123.00","09/21/2015",1751006.19,"Support","MEDIA","ONMESSAGE INC",1026003,"N","1",201509229002774304,"2015-09-22",NA
"360","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$19,524.00","09/22/2015",1751006.19,"Support","MEDIA","ONMESSAGE INC",1026003,"N","2",201509229002774304,"2015-09-22",NA
"361","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$50,048.00","09/18/2015",1458359.19,"Support","MEDIA","ONMESSAGE INC",1025924,"N","3",201509209002770784,"2015-09-20",NA
"362","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$6,962.50","09/18/2015",1458359.19,"Support","MEDIA","ONMESSAGE INC",1025924,"N","1",201509209002770784,"2015-09-20",NA
"363","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$1,150.00","09/18/2015",1458359.19,"Support","MEDIA","ONMESSAGE INC",1025924,"N","2",201509209002770784,"2015-09-20",NA
"364","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$50,686.00","09/03/2015",1065628.8,"Support","MEDIA","ONMESSAGE INC.",1024194,"N","1",201509089001618944,"2015-09-08",NA
"365","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$20,000.00","09/03/2015",1065628.8,"Support","MEDIA","ONMESSAGE INC.",1024194,"N","1_B",201509089001618944,"2015-09-08",NA
"366","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$9,560.38","07/01/2015",481487.32,"Support","MEDIA","ONMESSAGE INC.",1013101,"A1","1_B",201507099000074528,"2015-07-09",1012121
"367","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$8,894.94","07/01/2015",481487.32,"Support","MEDIA","ONMESSAGE INC.",1013101,"A1","1_B_B",201507099000074528,"2015-07-09",1012121
"368","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$642.00","11/17/2015",2634873.26,"Support","MEDIA","OnMessage Inc.",1033002,"N","1",201511179003352480,"2015-11-17",NA
"369","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$43,230.00","10/30/2015",2596286.26,"Support","MEDIA","OnMessage Inc.",1031598,"N","1",201511029003260800,"2015-11-02",NA
"370","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$20,036.00","09/28/2015",2074519.19,"Support","MEDIA","ONMESSAGE INC",1026246,"N","1_B",201509299002785248,"2015-09-29",NA
"371","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$303,477.00","09/25/2015",2074519.19,"Support","MEDIA","ONMESSAGE INC",1026246,"N","1",201509299002785248,"2015-09-29",NA
"372","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$51,558.00","10/02/2015",2126077.19,"Support","MEDIA","OnMessage Inc.",1027002,"N","1",201510079002818240,"2015-10-07",NA
"373","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$137,282.00","10/14/2015",2263359.19,"Support","MEDIA","ONMESSAGE INC.",1028260,"N","1",201510149002867776,"2015-10-14",NA
"374","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$1,050.00","10/16/2015",2278312.26,"Support","MEDIA","ONMESSAGE INC.",1029866,"N","3",201510179003102592,"2015-10-17",NA
"375","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$3,068.07","10/16/2015",2278312.26,"Support","MEDIA","ONMESSAGE INC.",1029866,"N","2",201510179003102592,"2015-10-17",NA
"376","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$10,835.00","10/15/2015",2278312.26,"Support","MEDIA","ONMESSAGE INC.",1029866,"N","1",201510179003102592,"2015-10-17",NA
"377","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$140,334.00","10/16/2015",2418646.26,"Support","MEDIA","OnMessage Inc.",1030704,"N","1",201510209003187840,"2015-10-20",NA
"378","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$134,410.00","10/26/2015",2553056.26,"Support","MEDIA","OnMessage Inc.",1031274,"N","1",201510279003242272,"2015-10-27",NA
"379","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P"," ",0,"P","Rep","$2,000.00","07/01/2015",481487.32,"Support","MEDIA","ONMESSAGE INC.",1012121,"N","1",201507019000053056,"2015-07-01",NA
"380","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P"," ",0,"P","Rep","$8,894.94","07/01/2015",481487.32,"Support","MEDIA","ONMESSAGE INC.",1012121,"N","1_B_B",201507019000053056,"2015-07-01",NA
"381","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P"," ",0,"P","Rep","$9,560.38","07/01/2015",481487.32,"Support","MEDIA","ONMESSAGE INC.",1012121,"N","1_B",201507019000053056,"2015-07-01",NA
"382","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$313,950.00","07/13/2015",795437.32,"Support","MEDIA","ONMESSAGE INC",1013889,"N","1",201507139000099136,"2015-07-13",NA
"383","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$16,471.00","08/06/2015",817521.8,"Support","MEDIA","OnMessage Inc.",1020521,"N","1",201508069000804896,"2015-08-06",NA
"384","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$18,570.89","09/15/2015",1400198.69,"Support","MEDIA","ONMESSAGE INC",1024948,"N","4",201509169002679040,"2015-09-16",NA
"385","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$20,000.00","09/14/2015",1400198.69,"Support","MEDIA","ONMESSAGE INC",1024948,"N","1",201509169002679040,"2015-09-16",NA
"386","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$284,279.00","09/14/2015",1400198.69,"Support","MEDIA","ONMESSAGE INC",1024948,"N","2",201509169002679040,"2015-09-16",NA
"387","P60008398","JINDAL","C00571711","BELIEVE AGAIN","P","IA",0,"P","Rep","$2,000.00","07/01/2015",481487.32,"Support","MEDIA","ONMESSAGE INC.",1013101,"A1","1",201507099000074528,"2015-07-09",1012121
"388","P60006723","RUBIO","C00591214","Baby Got PAC","P","IA",0,"P","Rep","$42,240.00"," ",0,"Support","media production","Intrepid Media, Inc.",1032917,"A1","SE.4122",201511169003348064,"2015-11-16",1032243
"389","P60006723","RUBIO","C00591214","Baby Got PAC","P","IA",0,"P","Rep","$25,000.00"," ",0,"Support","online advertising","Engage, LLC",1032243,"N","SE.4116",201511119003301088,"2015-11-11",NA
"390","P60006723","RUBIO","C00591214","Baby Got PAC","P","IA",0,"P","Rep","$42,240.00"," ",0,"Support","media production","Intrepid Media, Inc.",1032243,"N","SE.4122",201511119003301088,"2015-11-11",NA
"391","P60006723","RUBIO","C00591214","Baby Got PAC","P","IA",0,"P","Rep","$50,000.00"," ",0,"Support","media placement","Icon International, Inc.",1032243,"N","SE.4117",201511119003301088,"2015-11-11",NA
"392","P60006723","RUBIO","C00591214","Baby Got PAC","P","IA",0,"P","Rep","$750.00"," ",0,"Support","online advertising","Engage, LLC",1032917,"A1","SE.4126",201511169003348064,"2015-11-16",1032243
"393","P60006723","RUBIO","C00591214","Baby Got PAC","P","IA",0,"P","Rep","$1,000.00"," ",0,"Support","research","Old Dominion Research Group, LLC",1032917,"A1","SE.4118",201511169003348064,"2015-11-16",1032243
"394","P60006723","RUBIO","C00591214","Baby Got PAC","P","IA",0,"P","Rep","$50,000.00"," ",0,"Support","media placement","Icon International, Inc.",1032917,"A1","SE.4117",201511169003348064,"2015-11-16",1032243
"395","P60006723","RUBIO","C00591214","Baby Got PAC","P","IA",0,"P","Rep","$1,000.00"," ",0,"Support","research","Old Dominion Research Group, LLC",1032243,"N","SE.4118",201511119003301088,"2015-11-11",NA
"396","P60006723","RUBIO","C00591214","Baby Got PAC","P","IA",0,"P","Rep","$25,000.00"," ",0,"Support","online advertising","Engage, LLC",1032917,"A1","SE.4116",201511169003348064,"2015-11-16",1032243
"397","P60008398","JINDAL","C00571711","Believe Again","P","IA",0,"P","Rep","$41,699.00","06/30/2015",41699,"Support","MEDIA","ONMESSAGE INC.",1013102,"A2","1",201507099000074528,"2015-07-09",1013097
"398","P60008398","JINDAL","C00571711","Believe Again","P","IA",0,"P","Rep","$41,699.00","06/30/2015",41699,"Support","MEDIA","ONMESSAGE INC.",1013097,"A1","1",201507099000074528,"2015-07-09",1011898
"399","P60008398","JINDAL","C00571711","Believe Again","P","IA",0,"P","Rep","$419,333.00","06/30/2015",461032,"Support","MEDIA","ONMESSAGE INC.",1013098,"A1","1",201507099000074528,"2015-07-09",1011899
"400","P60008398","JINDAL","C00571711","Believe Again","P","IA",0,"P","Rep","$419,333.00","06/30/2015",461032,"Support","MEDIA","ONMESSAGE INC.",1013103,"A2","1",201507099000074528,"2015-07-09",1013098
"401","P60008398","JINDAL","C00571711","Believe Again","P"," ",0,"P","Rep","$41,699.00","06/30/2015",41699,"Support","MEDIA","ONMESSAGE INC.",1011898,"N","1",201506309000002336,"2015-06-30",NA
"402","P60008398","JINDAL","C00571711","Believe Again","P"," ",0,"P","Rep","$419,333.00","06/30/2015",461032,"Support","MEDIA","ONMESSAGE INC.",1011899,"N","1",201506309000002336,"2015-06-30",NA
"403","P80001571","TRUMP","C00487470","CLUB FOR GROWTH ACTION","P"," ",0,"P","Rep","$21.27","09/21/2015",47.55,"Oppose","internet communication (from advance Line 21)","Club for Growth",1026145,"N","SE.4898",201509259002779104,"2015-09-25",NA
"404","P80003478","HUCKABEE","C00487470","CLUB FOR GROWTH ACTION","P"," ",0,"P","Rep","$21.27","09/21/2015",68.82,"Oppose","internet communication (from advance Line 21)","Club for Growth",1026145,"N","SE.4899",201509259002779104,"2015-09-25",NA
"405","P80001571","TRUMP","C00487470","CLUB FOR GROWTH ACTION","P"," ",0,"P","Rep","$168.82","09/24/2015",11039.99,"Oppose","internet communications (from advance Line 21)","Club for Growth",1026145,"N","SE.4902",201509259002779104,"2015-09-25",NA
"406","P80001571","TRUMP","C00487470","CLUB FOR GROWTH ACTION","P"," ",0,"P","Rep","$179.87","09/22/2015",248.69,"Oppose","press release (from advance Line 21)","Club for Growth",1026145,"N","SE.4900",201509259002779104,"2015-09-25",NA
"407","P80001571","TRUMP","C00487470","CLUB FOR GROWTH ACTION","P"," ",0,"P","Rep","$228.64","09/25/2015",12061.39,"Oppose","press release (from advance Line 21)","Club for Growth",1026145,"N","SE.4903",201509259002779104,"2015-09-25",NA
"408","P80001571","TRUMP","C00487470","CLUB FOR GROWTH ACTION","P"," ",0,"P","Rep","$24.65","09/08/2015",314.53,"Oppose","internet communications (from advance line 21)","Club for Growth",1025251,"N","SE.4835",201509179002693408,"2015-09-17",NA
"409","P80001571","TRUMP","C00487470","CLUB FOR GROWTH ACTION","P"," ",0,"P","Rep","$28.95","09/01/2015",28.95,"Oppose","internet communication (from advance line 21)","Club for Growth",1025251,"N","SE.4817",201509179002693408,"2015-09-17",NA
